num_admin_pages,admin_duration,num_info_pages,info_duration,num_product_pages,product_duration,bounce_rate,exit_rate,page_value,special_day_score,month,operating_system,browser,region,traffic_type,visitor_type,is_weekend,engagement_score,abandonment_score,high_intent
10,302.0833333,0,0,81,1778.663263,,0.002857143,16.43784656,0,Nov,1,1,1,8,,1,35.393671778919924,0.001428572,1
0,0,0,0,1,0,0.2,0.2,0,0,,2,2,6,13,Returning_Visitor,0,0.4,0.2,0
2,24,0,0,28,1206.614719,0,0.023222222,5.417644444,0,Mar,2,2,1,2,Returning_Visitor,0,14.038560954558811,0.011611111,1
1,86.6,0,0,14,349.5761905,0,0.004761905,60.43737784,0,Nov,1,1,1,3,New_Visitor,0,7.9438312237826505,0.002380953,1
0,0,0,0,4,67.5,0,0.05,0,0.6,May,2,2,1,2,Returning_Visitor,0,3.2907334981072722,0.025,0
0,0,0,0,3,104,,0.066666667,,0,Nov,2,4,3,1,Returning_Visitor,0,3.0615841400630095,0.033333334,0
0,0,0,0,145,4108.808442,0.007552448,0.023216783,0,0,Nov,2,2,4,2,Returning_Visitor,0,61.32845267944729,0.015384616,1
1,69,1,4,17,319,,0.010526316,0,0,May,2,2,9,2,Returning_Visitor,1,9.307328398317509,0.005263158,0
2,33.5,0,0,23,398.4,0,0.017391304,0,0,Dec,2,2,3,6,,0,11.595985368392688,0.008695652,0
2,41,0,0,7,139,0.022222222,0.055555556,0,0,,2,5,6,2,,1,4.776656969043722,0.038888888999999996,0
0,0,0,0,11,192.45,0.036363636,0.040909091,27.31510469,0,Oct,3,2,1,1,Returning_Visitor,1,6.506007632458609,0.038636364,1
8,105,1,24.5,70,5778.966667,0.005921856,0.023453364,0,0,,2,2,1,8,Returning_Visitor,1,31.66486127787791,0.01468761,1
0,0,0,0,10,383.5,0,0.022222222,0,0,Nov,1,1,1,2,New_Visitor,0,6.380777516,0.011111111,0
4,52.25,0,0,3,28,0,0.025,0,0,Nov,2,2,1,6,New_Visitor,0,2.546918332,0.0125,0
0,0,1,2,12,1311,0.053333333,0.084722222,0,0,,3,2,1,15,Returning_Visitor,0,7.8717231878016145,0.069027778,0
0,0,0,0,13,1041.75,,0.027272727,0,0,Dec,2,2,5,2,Returning_Visitor,0,7.979846693230822,0.022727273,0
1,30.2,0,0,5,323.4,0.066666667,0.083333333,0,0,Jul,2,4,1,3,Returning_Visitor,1,4.312790928896503,0.075,0
8,269.0416667,3,64.5,171,6400.430101,0.006967985,0.017556729,4.213364204,0,Nov,1,1,1,1,Returning_Visitor,0,72.50571067906682,0.012262357,1
4,174.8,0,0,16,237.5,0,0.011111111,0,0,Sep,3,2,4,2,,0,8.589747724131358,0.005555556,0
13,344.4922161,5,271.25,182,5402.78526,0.000968661,0.006829256,16.27511574,0,,3,2,1,2,Returning_Visitor,0,77.23794198442354,0.003898959,1
6,335.1190476,1,8,51,1927.031548,0.003954802,0.014481293,2.846779661,1,May,1,1,9,3,Returning_Visitor,1,23.625701935242866,0.009218048,1
4,296.75,0,0,10,183.7083333,0.015384615,0.026666667,0,0,Dec,1,1,3,2,Returning_Visitor,0,6.087511201686658,0.021025641,0
7,53.25,0,0,42,650.0333333,,0.006521739,0,0,May,2,2,2,4,Returning_Visitor,0,19.391424337649415,0.005434783,0
3,65.5,3,60,30,1383.375,0.014141414,0.039393939,43.20756866,0,Nov,2,2,1,1,Returning_Visitor,0,15.49320162,0.026767677,1
0,0,2,18,1,0,0.066666667,0.133333333,0,0,Nov,1,1,1,2,Returning_Visitor,0,0.8,0.1,0
0,0,0,0,1,0,0.2,0.2,0,0,May,4,2,3,4,Returning_Visitor,0,0.4,0.2,0
0,0,0,0,32,2180.933333,,0.032291667,0,0,,4,2,3,1,Returning_Visitor,0,15.87518664510561,0.019270834,0
3,33,0,0,17,,0,0.01,0,0,,2,2,1,2,New_Visitor,0,9.183800308795451,0.005,1
2,100,6,131,63,2611.651923,0,0.002985075,0,0,Dec,1,1,6,2,Returning_Visitor,0,29.547248418770714,0.001492538,0
5,102.5333333,0,0,74,2396.690316,0.002699055,0.020349845,15.03328131,0,,2,5,6,1,Returning_Visitor,0,32.712904473851594,0.011524449999999999,1
0,0,0,0,2,32,0,0.1,0,0,Feb,2,2,1,3,,0,2.198603024586592,0.05,0
0,0,0,0,20,504.2333333,0.01,0.021666667,0,0,Mar,3,2,1,1,Returning_Visitor,0,10.49000814748141,0.015833334,0
2,74,0,0,30,1708.083333,,0.013333333,16.1892,0,May,2,2,7,1,Returning_Visitor,1,14.977484977276278,0.01,1
0,0,0,0,6,231.8,0.066666667,0.066666667,0,0,,2,5,3,2,Returning_Visitor,0,4.580071886342914,0.066666667,0
0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,6,4,Returning_Visitor,1,0.4,0.2,0
9,199.3856838,0,0,38,1342.434295,0,0.022542075,22.02071582,0,Nov,2,2,2,2,Returning_Visitor,1,18.081193808406667,0.011271038,1
6,1672.033333,0,0,28,518.3966667,0.006060606,0.013333333,0,0,,2,2,3,2,,1,13.701067152644333,0.00969697,0
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,1,,0,0.4,0.2,0
0,0,0,0,1,0,0.2,0.2,0,0.4,May,2,4,6,6,Returning_Visitor,0,0.4,0.2,0
0,0,0,0,1,0,0.2,0.2,0,0,,3,2,1,4,Returning_Visitor,0,0.4,0.2,0
0,0,0,0,57,980.8333333,0.007142857,0.044642857,0,0.8,May,2,2,3,11,Returning_Visitor,0,25.555768628903873,0.025892857000000002,0
0,0,1,1220,28,2389.333333,0.016666667,0.030833333,0,0,Mar,2,2,1,3,Returning_Visitor,1,14.511675242030007,0.02375,0
0,0,3,494,164,3269.256933,,0.012909664,5.873000789,0,Dec,2,2,1,1,Returning_Visitor,0,69.43704953,0.009748245,1
0,0,0,0,30,805.8333333,,0.003333333,0,0,Nov,1,1,3,8,New_Visitor,0,14.67724684826813,0.001666667,0
1,8.1,0,0,16,2227.8,0,0.021428571,0,0,Sep,2,2,1,5,New_Visitor,0,9.483687441210217,0.010714286,1
8,77.5,0,0,35,2518.266667,,0.012576313,,0,Jul,2,2,2,2,New_Visitor,1,17.13268925319861,0.011416362,0
0,0,0,0,25,612.5833333,0.008333333,0.0125,0,0.8,May,3,2,1,13,Returning_Visitor,0,12.567726435010556,0.010416666500000001,0
3,37.6,0,0,12,299.2666667,0,0.030769231,0,0,Sep,3,2,1,6,Returning_Visitor,0,7.081868387531332,0.015384616,0
0,0,0,0,18,356.5,0.0125,0.025,0,0.6,May,2,2,3,2,New_Visitor,0,9.551654144853625,0.018750000000000003,0
2,149.2,0,0,3,133.7333333,0,0.04,0,0,Oct,3,2,6,20,New_Visitor,0,3.1613190064216035,0.02,0
0,0,0,0,40,700.1277778,0.011,0.027788462,0,0,Nov,1,1,1,10,Returning_Visitor,1,18.62107606,0.019394230999999998,0
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,2,4,11,Returning_Visitor,1,0.4,0.2,0
4,207,0,0,31,1592.233333,0,0.011574074,57.06546413,0,Dec,2,2,4,1,Returning_Visitor,0,15.349408309252926,0.005787037,1
0,0,0,0,13,70.4,0.138461538,0.143589744,0,0,Aug,2,2,2,13,Returning_Visitor,0,6.907319147738216,0.14102564099999998,0
0,0,0,0,19,837.3666667,0.021052632,0.054586466,0,1,May,1,1,3,3,,1,10.292582221818575,0.037819549,0
0,0,0,0,16,853.4166667,0.013333333,0.037777778,50.81417971,0,Dec,1,1,7,2,New_Visitor,0,9.100167589968443,0.025555556,1
0,0,0,0,0,0,0.2,0.2,0,0,,1,1,8,8,Returning_Visitor,0,0,0.2,0
0,0,0,0,3,17,0.1,0.166666667,0,0.6,May,1,1,3,6,Returning_Visitor,0,2.356148703158466,0.13333333349999998,0
7,228.125,0,0,71,1294.251207,0.002631579,0.01503053,4.508271053,0,May,2,2,3,13,Returning_Visitor,0,31.26658397502436,0.008831055,0
9,79,1,155.5,55,1743.066667,0,0.004371585,0,0,Mar,2,2,6,2,Returning_Visitor,0,25.185589932091656,0.002185793,1
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,4,11,Returning_Visitor,0,0.4,0.2,0
3,219,0,0,12,526.3333333,0.022222222,0.058571429,0,0,,1,1,3,1,Returning_Visitor,0,7.307133143838513,0.040396826,0
0,0,0,0,21,706.7,0.052380952,0.074716553,0,0,Nov,3,2,3,2,,0,11.024808110032696,0.063548753,0
1,0,1,0,15,708.5333333,,0.04,54.85543,0,Mar,2,4,3,2,Returning_Visitor,0,8.825842990756742,0.02,1
1,12.06666667,0,0,45,591.2640602,0,0.013028631,0,0,Sep,2,2,1,2,Returning_Visitor,0,20.553581033227786,0.006514316,1
0,0,0,0,20,366.5,0,0.01,0,0,Nov,2,2,1,2,Returning_Visitor,0,10.362689327461156,0.005,0
0,0,0,0,4,,0,0.1,,0,,2,2,6,5,Returning_Visitor,0,3.1903745324687196,0.05,0
0,0,0,0,48,4293.833333,0.008333333,0.034166667,0,0,,2,1,1,2,New_Visitor,1,22.54606721151041,0.021249999999999998,0
0,0,0,0,2,0,0.2,0.2,0,0,,3,2,1,1,Returning_Visitor,0,0.8,0.2,0
1,9,0,0,37,2368.111111,0.030555556,0.053240741,4.760548596,0,,1,1,8,1,,0,17.90810804205092,0.041898149,0
0,0,0,0,1,,0.2,0.2,0,0,Dec,2,2,6,1,Returning_Visitor,1,0.4,0.2,0
0,0,2,76,35,2068.928571,0,0.014285714,39.27145714,0,May,2,6,6,6,Returning_Visitor,0,17.454107751560304,0.007142857,1
2,267.8,0,0,6,616.5,0.028571429,0.038095238,0,0,Sep,3,2,3,4,Returning_Visitor,0,4.970271627400853,0.033333334,0
0,0,0,0,3,,,0.133333333,0,0,Dec,2,2,9,3,Returning_Visitor,1,2.6046181755324085,0.1,0
0,0,0,0,1,0,0,0.2,0,0,,3,2,4,1,Returning_Visitor,0,0.4,0.1,0
0,0,0,0,3,0,0.2,0.2,0,0,Mar,3,2,6,3,Returning_Visitor,0,1.2000000000000002,0.2,0
1,106.3,0,0,32,2331.15,0.03125,0.048958333,0,0,Aug,3,2,4,1,Returning_Visitor,0,15.901818347148707,0.040104166499999996,0
0,0,1,19,10,852,0,0.009090909,0,0,Feb,2,2,3,6,Returning_Visitor,0,6.899503818996672,0.004545455,0
0,0,2,3,22,1904.183333,0.016666667,0.052777778,0,0,Nov,2,2,2,11,Returning_Visitor,0,12.220933408290207,0.034722223,0
4,190.5,3,575,30,2375.083333,,0.011111111,34.79013586,0,Dec,2,2,3,2,New_Visitor,0,15.709283501071578,0.005555556,1
3,270,1,1778,362,13259.29396,0.002883379,0.008837606,0,0,May,2,2,1,19,Returning_Visitor,1,148.79701177296928,0.005860493,1
3,23,0,0,3,1225.2,0,0.04,10.99901844,0,Sep,2,2,1,1,,1,4.044670094131435,0.02,1
1,77.1,0,0,35,365.5833333,0.017142857,0.026857143,0,0,Nov,2,2,1,4,,0,16.361690348587917,0.022,0
0,0,0,0,5,171.5,,0.02,0,0,Mar,1,1,1,2,Returning_Visitor,0,4.060158894588566,0.01,0
0,0,1,426.2,10,157.0666667,0,0.016666667,,0,,2,2,3,2,Returning_Visitor,0,6.225206754069632,0.008333334,1
4,197,1,25,46,1596.672282,0,0.008,19.92584938,0,Mar,4,2,2,2,New_Visitor,1,21.55052121007772,0.004,1
6,163.6666667,10,403,15,,0.007142857,0.004761905,0,0,Mar,3,2,8,8,New_Visitor,0,10.600856063869141,0.005952381,0
4,34,0,0,3,24,0,0.04,0,0,May,1,1,3,2,New_Visitor,0,2.4875503299472808,0.02,0
4,183.25,1,21,20,651.4,0,0.004166667,0,0,Mar,1,1,1,2,Returning_Visitor,0,10.792263148298742,0.002083334,0
0,0,0,0,1,0,,0.2,0,0,Nov,3,2,1,13,Returning_Visitor,1,0.4,0.2,0
0,0,7,269.6666667,24,518.85,0.019139785,0.025371224,0,0,,1,1,6,2,Returning_Visitor,0,13.501416123369594,0.022255504500000002,0
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,3,3,Returning_Visitor,0,0.4,0.2,0
3,275,1,29.5,30,1107.047619,0,0.017760943,35.98106601,0,Mar,3,2,3,1,,1,15.00414193752822,0.008880472,1
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,5,2,Returning_Visitor,1,0.4,0.2,0
1,21.2,0,0,53,2224.633333,0.011538462,0.03514652,0,0,Aug,2,2,3,3,Returning_Visitor,0,24.283118719256745,0.023342491,0
4,157,0,0,20,834.075,0,0.013333333,4.84736534,0,Dec,2,2,1,2,Returning_Visitor,0,10.691008616470612,0.006666667,1
10,274.25,5,247.75,61,2267.330952,0.002739726,0.005348989,48.6094789,0,Nov,2,2,1,2,Returning_Visitor,0,28.490719830640238,0.004044358,1
5,2156.166667,2,92,15,463,0.036363636,0.042207792,0,0,May,1,2,4,4,Returning_Visitor,1,8.855953820890502,0.039285714,0
9,139,1,109,33,752.4592075,0.002777778,0.006415344,0,0,May,1,1,1,15,Returning_Visitor,1,16.04986995169683,0.004596561,0
0,0,0,0,39,537,0.005128205,0.011965812,0,0,May,4,2,3,13,Returning_Visitor,0,18.115143424064716,0.008547009,0
1,30.2,0,0,20,293.0333333,0.019047619,0.025396825,9.775216594,0,Nov,1,2,1,1,Returning_Visitor,0,10.27347726,0.022222222,0
0,0,0,0,4,60,0.05,0.075,0,1,,1,1,1,17,,1,3.2443495456693245,0.0625,0
0,0,0,0,6,161,0.033333333,0.1,,0,,1,8,1,11,Returning_Visitor,1,4.4350385340929535,0.066666667,0
2,27,0,0,23,1278.090909,0,0.008333333,0,0,Mar,2,2,2,2,New_Visitor,1,12.061561950895598,0.004166667,0
0,0,0,0,16,,0,0.013333333,17.76266667,0,Mar,2,2,1,1,Returning_Visitor,0,9.502820456812806,0.006666667,1
7,86.75,1,0,101,3094.366667,0.000269542,0.014951401,56.72227169,0,,2,2,1,2,Returning_Visitor,0,43.81506465954436,0.007610471,1
1,39.5,0,0,52,3329.1,0.012231559,0.042469796,0,0,Nov,2,2,3,10,Returning_Visitor,0,24.04430304502145,0.027350677499999997,0
2,115.6,2,503.25,61,1880.271429,0,0.013347763,1.036090909,0,May,2,2,1,4,Returning_Visitor,0,27.81588124770515,0.006673882,0
0,0,0,0,34,508.558547,0.014705882,0.027528909,0,0,Dec,2,2,3,10,Returning_Visitor,0,16.093417902703127,0.021117396,0
0,0,1,20,13,816.9545455,0.028571429,0.047619048,0,0,,3,2,8,1,Returning_Visitor,0,8.082722706884155,0.038095238499999996,0
11,1215.333333,0,0,26,1090.916667,0.014193548,0.033870968,19.55501935,0,,2,4,7,2,Returning_Visitor,0,13.198275936448745,0.024032258,0
2,28,0,0,9,163.375,,0.018181818,0,0,Dec,1,2,3,2,New_Visitor,0,5.640860161172812,0.009090909,0
0,0,0,0,1,0,0,0.2,0,0.2,May,2,2,6,1,Returning_Visitor,0,0.4,0.1,0
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,5,1,3,Returning_Visitor,0,0.4,0.2,0
2,58.4,0,0,84,3528.69125,0.01577381,0.039900794,0,0,,2,2,1,1,Returning_Visitor,0,36.867586272605145,0.027837302,0
1,5.5,6,387.5,25,621.2,0,0.009333333,0,0,Jul,3,2,1,4,Returning_Visitor,1,13.773304633785415,0.004666667,0
1,2,0,0,24,958.25,0.025,0.035,24.34016667,0,,2,2,1,6,Returning_Visitor,0,12.346460691650826,0.030000000000000002,1
0,0,2,131,36,868.4166667,0,0.001081081,33.84778378,0,May,3,2,7,2,New_Visitor,1,17.507128995487324,0.000540541,1
0,0,0,0,2,59,0,0.1,0,0,May,1,2,1,6,Returning_Visitor,0,2.437737825,0.05,0
2,50,0,0,24,602.25,0,0.003846154,0,0,Nov,2,2,1,2,,1,12.160932681802059,0.001923077,0
0,0,0,0,18,410.9166667,0.105263158,0.119473684,0,1,May,3,2,4,13,Returning_Visitor,1,9.608328425439954,0.112368421,0
0,0,0,0,5,36,0.066666667,0.1,0,0,May,2,5,3,6,Returning_Visitor,0,3.444367165,0.083333334,0
7,119.4,0,0,16,743.5314286,0.01,0.02,35.35631939,0,Sep,1,1,8,4,Returning_Visitor,0,9.045102026,0.015,0
4,45,0,0,7,246.5,,0.03,0,0,Dec,2,2,1,2,Returning_Visitor,0,5.0045642328034985,0.03,0
4,1172,0,0,19,1542.791667,0.00952381,0.042857143,0,0,Dec,2,2,3,1,Returning_Visitor,0,10.53679871631251,0.026190477,0
5,408.4083333,2,47.5,54,1547.477273,0,0.017333333,0,0,Nov,2,2,3,2,Returning_Visitor,1,24.938010929008627,0.008666667,1
2,62.5,0,0,17,548.3333333,0,0.031372549,0,0,Mar,2,2,1,2,Returning_Visitor,0,9.323482168696252,0.015686275,0
0,0,0,0,8,781,0.028571429,0.057142857,0,0,Mar,3,2,4,1,Returning_Visitor,0,5.864741896218125,0.042857143,0
2,196.6,0,0,31,1514.3,,0.066666667,0,0,Aug,1,8,7,1,Returning_Visitor,1,15.329347487256847,0.051515151499999995,0
8,199.625,2,10,81,4272.607937,0.002352941,0.018627451,0,0,Nov,2,2,1,2,Returning_Visitor,0,36.14408547982814,0.010490196,0
0,0,0,0,5,28.33333333,0.04,0.08,0,0,May,1,8,4,11,Returning_Visitor,1,3.351489810278584,0.06,0
0,0,0,0,10,243.2,,0.04,0,0,Mar,2,2,4,1,Returning_Visitor,0,6.199195024670642,0.03,0
0,0,0,0,23,1166.333333,0,0.02826087,22.2993913,0,May,2,2,6,2,Returning_Visitor,0,12.024990889556856,0.014130435,0
0,0,0,0,29,520.6,0.015172414,0.045684431,0,0,,2,2,7,1,Returning_Visitor,0,14.102760404244979,0.030428423,0
2,82,0,0,4,57,0,0.033333333,0,0,Dec,2,4,3,2,New_Visitor,0,3.224177204218568,0.016666667,0
6,507,2,36.25,11,431,0,0.013333333,0,0,Dec,3,2,2,2,Returning_Visitor,0,7.227370235297645,0.006666667,0
0,0,0,0,6,362,0,0.066666667,0,0,May,2,2,2,3,Returning_Visitor,0,4.757761133705941,0.033333334,0
1,40,0,0,15,839.5,0.01875,0.054166667,0,0,Mar,2,2,4,1,Returning_Visitor,0,8.693598781139467,0.036458334,0
0,0,0,0,5,190.6,0,0.02,0,0,,2,2,5,1,Returning_Visitor,1,4.102163946214704,0.01,0
0,0,0,0,13,252,0,0.061538462,0,0,May,2,2,8,3,,0,7.413355795491008,0.030769231,0
4,182,0,0,15,484,0,0.015686275,0,0,,2,6,9,3,Returning_Visitor,0,8.473659556374994,0.007843138,0
4,31,1,46,80,1793.777778,0.017857143,0.031725417,0,0.6,,2,2,3,3,Returning_Visitor,0,35.197054597080545,0.02479128,0
2,34.2,0,0,5,63.4,0,0.028571429,0,0,Jul,4,1,2,2,New_Visitor,0,3.6660454532441236,0.014285715,0
6,63.08333333,0,0,174,3486.370682,0.009364162,0.019687687,0,0,Nov,1,1,1,2,Returning_Visitor,0,72.86276133800482,0.014525924499999999,1
9,103.9333333,0,0,16,172.1333333,0.012,0.049,0,0,Oct,1,1,1,2,Returning_Visitor,0,8.461624804147204,0.0305,1
0,0,0,0,1,0,,0.2,0,0,Nov,4,1,4,3,Returning_Visitor,0,0.4,0.2,0
5,73.8,0,0,5,82.5,0,0.028571429,0,0,Aug,2,5,6,5,New_Visitor,0,3.769938652742724,0.014285715,0
0,0,1,1729,19,1401.083333,0.02,0.05,,0,Dec,2,2,1,3,Returning_Visitor,0,10.698285801794876,0.035,0
1,5,2,17,126,5276.227193,0.011548556,0.033933258,0,0,Dec,2,2,9,1,,1,54.228462434367344,0.022740907,1
1,54.5,0,0,26,449.25,0,0.022222222,0,0,Dec,4,2,3,2,Returning_Visitor,0,12.843921193622426,0.011111111,0
3,65.5,2,12,39,1101.333333,0.00952381,0.041269841,,0,May,2,2,3,1,,0,18.80207376960452,0.025396826,0
0,0,0,0,2,11,0.088888889,0.188888889,0,0,Dec,2,2,2,2,Returning_Visitor,1,1.7939626599152003,0.13888888900000002,0
1,8,0,0,47,1459.576667,0.010416667,0.017638889,0,0,Oct,1,1,3,3,Returning_Visitor,0,21.71463464564664,0.014027778000000001,0
0,0,0,0,23,347.8522727,0.008695652,0.030434783,0,0,,2,2,1,3,,0,11.541859418079394,0.019565218,0
2,40,0,0,4,55,0,0.033333333,0,0.2,May,4,2,1,13,Returning_Visitor,0,3.210140676,0.016666667,0
5,262.5,0,0,45,1456.27381,0,0.018707483,13.53068367,0,May,2,2,7,4,Returning_Visitor,0,20.913729086314746,0.009353742,1
0,0,0,0,6,1038,0.033333333,0.066666667,0,0,Dec,2,4,1,2,Returning_Visitor,0,5.178405596439692,0.05,0
0,0,0,0,25,1512.52381,0,0.024,0,0,,2,2,3,11,Returning_Visitor,0,12.928878344034255,0.012,0
0,0,0,0,10,305,0,0.02,0,0,Nov,2,2,1,8,Returning_Visitor,0,6.289434040780952,0.01,0
3,151,0,0,21,840.2863203,0,0.010763889,0,0,,2,2,3,2,Returning_Visitor,0,11.093972821692805,0.005381945,0
1,7,0,0,9,160.5,0,0.025,0,0,,2,2,2,3,Returning_Visitor,0,5.633802057065084,0.0125,0
0,0,0,0,25,686.5,0.016,0.032,0,0,,2,2,7,1,Returning_Visitor,1,12.613224731816292,0.024,0
2,37,0,0,23,813,0.016666667,0.05,0,0,May,2,2,7,4,Returning_Visitor,1,11.880784146401018,0.033333334,0
0,0,0,0,1,39.5,0,0.1,0,0,Dec,1,2,1,2,Returning_Visitor,0,1.8805207896449976,0.05,0
0,0,0,0,2,,,0.1,0,0,May,1,1,1,3,Returning_Visitor,0,1.7591581091193484,0.05,0
2,49.4,0,0,45,1526.14119,,0.004444444,117.6165932,0,Sep,2,2,3,2,Returning_Visitor,1,20.93246110531549,0.002222222,1
0,0,0,0,3,73,0,0.066666667,0,0,,2,4,1,7,Returning_Visitor,0,2.9216260372816683,0.033333334,0
0,0,2,7,18,598.8738095,,0.025555556,0,0,Nov,2,2,1,10,Returning_Visitor,0,10.15868772623853,0.014444445,0
0,0,1,29.5,7,103.5208333,,0.002777778,0,0,Nov,3,2,8,1,Returning_Visitor,1,4.859754565302979,0.001388889,0
1,28.2,0,0,18,536.0857143,0,0.011111111,75.62994948,0,Aug,2,2,4,4,New_Visitor,0,9.714463079486972,0.005555556,1
7,169.5,0,0,50,1557.916667,0.003773585,0.013207547,0,0,Dec,1,1,3,2,Returning_Visitor,0,22.94069856590989,0.008490566,0
0,0,0,0,4,82.5,,0.05,0,0,Mar,3,2,1,3,Returning_Visitor,0,3.369938652742724,0.025,0
3,61,0,0,19,573.6571429,0.036842105,0.04,0,0,Mar,1,1,2,1,Returning_Visitor,0,10.141509435895355,0.038421053,0
0,0,0,0,5,108,0,0.04,0,0,Dec,2,2,1,2,New_Visitor,0,3.8765391528916577,0.02,0
0,0,0,0,23,480.9166667,0.017391304,0.032608696,0,0,Dec,4,2,1,2,,0,11.671108483375756,0.025,0
5,81.66666667,0,0,43,875,,0.009761905,,0,May,2,2,5,4,Returning_Visitor,0,19.910146436374557,0.004880953,0
1,25.5,0,0,12,122.6666667,,0.014285714,0,0,Nov,1,1,1,8,,1,6.727035909683548,0.007142857,0
0,0,0,0,6,110,0.011111111,0.058333333,0,0,May,2,2,4,2,Returning_Visitor,0,4.283812080524934,0.034722222,0
0,0,0,0,5,109,0,0.025,0,0.8,May,1,1,4,1,Returning_Visitor,0,3.8801921463169666,0.0125,0
1,0,2,9,44,814.1547619,0,0.023188406,0,0,Nov,4,2,1,10,,0,20.681351194846208,0.011594203,1
2,56.5,1,28.75,42,1753.083333,0,0.007301587,4.59675105,0,Nov,4,1,9,8,Returning_Visitor,1,19.987880672826325,0.003650794,1
8,107.7,0,0,8,135.0666667,0,0.005128205,0,0,June,2,2,1,5,New_Visitor,0,5.165257984781046,0.002564103,0
1,17,0,0,17,1340.583333,0.047058824,0.071568627,0,0,Nov,3,2,1,2,Returning_Visitor,0,9.680642314882334,0.059313726,0
0,0,0,0,19,130.5,,0.100877193,0,0.4,May,3,2,1,3,Returning_Visitor,0,9.551602740647128,0.092543859,0
3,189.4,4,130.76,93,3856.82978,0.037525773,0.06218704,7.542144271,0,June,2,2,1,1,Returning_Visitor,0,41.30314402847437,0.049856407,0
0,0,0,0,57,1234.5,0.001724138,0.020689655,0,0,Nov,2,7,2,2,Returning_Visitor,1,25.647692410171466,0.011206897,0
6,42,0,0,41,1074.333333,0,0.019047619,0,0,Dec,2,2,7,3,Returning_Visitor,0,19.192154387882827,0.00952381,0
12,297.2083333,0,0,38,778.675,,0.020434783,13.28070081,0,Dec,1,1,9,3,Returning_Visitor,0,17.86355086647492,0.012391305,1
0,0,0,0,23,790.1666667,,0.026086957,0,0.8,May,3,2,2,13,Returning_Visitor,0,11.86940345974616,0.013043479,0
0,0,0,0,16,645.2,0.0125,0.05,0,0,Jul,4,1,3,1,Returning_Visitor,1,8.988443621,0.03125,0
16,305,0,0,147,4123.956674,0.003797468,0.010521398,0,0,,2,2,1,8,Returning_Visitor,0,62.129924318176364,0.007159433,1
9,164.3333333,0,0,102,4227.094444,0,0.00849359,0,0,Nov,2,2,1,2,Returning_Visitor,1,44.13980267,0.004246795,1
0,0,0,0,34,1266.333333,0.005882353,0.026470588,0,0.4,,2,2,3,4,Returning_Visitor,0,16.45786809,0.016176470499999998,0
0,0,0,0,22,2464.9,0.003030303,0.051515152,0,0.8,May,2,2,6,1,Returning_Visitor,0,11.924124852560661,0.027272728,0
5,64.9,0,0,21,1922.15,0,0.009333333,60.62885042,0,Nov,3,2,1,2,New_Visitor,0,11.424687898266729,0.004666667,1
8,174.5,0,0,10,195.5,,0.006060606,0,0,Mar,1,1,3,2,Returning_Visitor,0,6.112264972523727,0.003030303,0
3,14,0,0,27,,0.026666667,0.058333333,0,0,Mar,2,2,6,1,Returning_Visitor,1,13.747756263506977,0.0425,0
0,0,0,0,1,207.5702479,0,0.007936508,0,0,Oct,2,2,1,5,Returning_Visitor,0,2.5361103619510486,0.003968254,0
4,226.6,2,7,33,849.7444444,0.021929825,0.042105263,0,0,Sep,3,2,1,13,Returning_Visitor,1,16.29844471324867,0.032017543999999995,0
2,17.33333333,0,0,89,3401.3,0.002222222,0.014835979,5.133911853,0,Nov,2,2,1,2,Returning_Visitor,1,38.852882780995756,0.008529101,1
10,208.5133333,0,0,17,369.1,0,0.004,0,0,Sep,3,2,1,6,New_Visitor,0,9.165509295756845,0.002,0
0,0,3,83,68,2162.657393,0.006527627,0.02055132,0,0,,1,2,1,2,Returning_Visitor,0,30.87182212,0.013539473500000001,1
3,53.25,1,77,198,3057.809524,0,0.002734559,11.97910693,0,May,4,1,5,1,Returning_Visitor,1,82.61031242992183,0.00136728,1
2,31.2,0,0,13,385.3,0.00625,0.027083333,0,0,Sep,1,1,1,5,Returning_Visitor,0,7.5826457078688945,0.016666667,0
0,0,1,41,13,698,0,0.032142857,0,0,Mar,2,5,2,1,Returning_Visitor,0,8.019860296893524,0.016071429,0
0,0,0,0,4,132.5,0.175,0.183333333,0,0,Nov,3,2,4,13,Returning_Visitor,1,3.557640591136122,0.179166667,0
0,0,0,0,34,4190.75,0.021764706,0.074369748,,0,,2,2,8,6,Returning_Visitor,0,16.93634943472717,0.048067227000000004,0
0,0,0,0,27,1199.725758,0.007407407,0.01691358,9.028406684,0,Mar,1,1,2,3,Returning_Visitor,0,13.63627258051705,0.012160493500000001,0
1,21,3,19,39,754.3194444,0.004651163,0.036124031,0,0,Nov,2,2,1,10,Returning_Visitor,0,18.850856305972336,0.020387597,0
2,91.6,2,678,66,2101.305092,0,0.010049751,48.04390582,0,Oct,2,2,3,2,Returning_Visitor,0,29.860315873830906,0.005024876,1
1,24,3,125.5,65,8646,0,0.011764706,0,0,Mar,2,2,1,13,Returning_Visitor,1,30.225987087584173,0.005882353,0
